cid,drug,dili,dose,mw,fsp3,clogp,psa,clogd,ion,eccs,bddcs,cFuHPPB,cFuBrain,fu_liver,fu_bsa,kp,kpuu,bsep,hepg2_72h,hepg2_gal,hepg2_glu,mrp2,mrp3,mrp4,thle,fu_plasma,fu_bsa_exp,fu_liver_exp,kpuu_exp,cmax
4194514,risedronate sodium,Ambiguous,5,283.1123,0.285714286,-2.622,148.18,-1.63,Acidic,Class 3A,Class 3,0.919,0.648,0.648,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,NA,NA,NA,0.00268
5394,temozolomide,Less,255,194.1508,0.166666667,-0.811,108.17,-0.0479,Neutral,Class 2,Class 2,0.9,0.455,0.108,0.377,56.3,16.12838196,0,0,0,0,0,0,0,0,0.85,0.377,0.108,16.12838196,7.7
445643,tacrolimus,Less,10.5,804.0182,0.772727273,5.776,178.36,5.39,Neutral,Class 4,Class 2,0.0356,0.0262,0.0262,0.011666667,NA,NA,4.87150057,4.230105964,4.145378222,3.999769885,4.394694954,0,0,4.302317414,0.011666667,NA,NA,NA,0.0208
135403821,rifapentine,Ambiguous,600,877.0307,0.574468085,5.092,220.15,2.492,Zwitter,Class 3B,Class 0,0.101,0.0131,0.0131,0.023,NA,NA,5.003926346,4.02453374,3.91976463,3.769357896,4.787812396,4.092051478,4.444905551,4.261081691,0.023,NA,NA,NA,15.05
119607,valdecoxib,Less,40,314.359,0.0625,1.832,86.19,2.801,Neutral,Class 2,Class 2,0.0778,0.0577,0.0577,0.176,6.67,2.186698864,0,NA,NA,NA,0,0,0,NA,0.0466,0.176,NA,NA,0.264
65463,buclizine hydrochloride,Unknown,150,433.028,0.357142857,8.059,6.48,6.64,Basic,Class 4,Class 0,0.0017,0.000312,0.000312,0.0017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5282481,terbinafine hydrochloride,Most,250,291.4299,0.333333333,5.96,3.24,6.2,Basic,Class 2,Class 2,0.0568,0.00365,1.71E-05,0.01,79.82,0.1364922,0,4.171426491,4.174540556,2.171793122,0,0,0,4.157576212,0.01,NA,1.71E-05,NA,1.118
441409,prednisolone sodium phosphate,Less,60,440.4239,0.714285714,0.712,141.36,-1.14,Acidic,Class 3B,Class 1,0.354,0.278,0.278,0.191,21.2,30.8565445,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.191,NA,NA,0.42091
441313,perindopril erbumine,Ambiguous,8,368.4678,0.842105263,1.21,95.94,-0.0284,Acidic,Class 3A,Class 1,0.593,0.382,0.382,0.4,NA,NA,0,NA,NA,NA,0,0,0,NA,0.4,NA,NA,NA,0.113
66264,dexfenfluramine hydrochloride,Unknown,30,231.2573,0.5,3.3,12.03,1.299,Basic,Class 2,Class 1,0.362,0.103,0.103,0.012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012,NA,NA,NA,NA
5311309,nateglinide,Ambiguous,360,317.4226,0.578947368,4.298,66.4,1.077,Acidic,Class 1A,Class 2,0.0264,0.102,0.102,0.012375714,NA,NA,0,NA,NA,NA,0,3.982966661,0,NA,0.012375714,NA,NA,NA,6.571
6915944,cefdinir,Less,600,395.4135,0.214285714,-0.482,158.21,-1.48,Acidic,Class 3A,Class 4,0.938,0.221,0.221,0.67,NA,NA,0,0,0,0,0,0,4.935542011,0,0.67,NA,NA,NA,1.6
5282455,rosuvastatin calcium,Less,40,481.5376,0.409090909,1.898,140.92,0.1204,Acidic,Class 3B,Class 3,0.0816,0.0538,0.244,0.125,11.93,23.28736,0,4.555631174,4.276650673,3.598791549,0,4.234331445,4.571865206,5.23692468,0.168711111,0.125,0.244,23.28736,0.0235
135413539,tegaserod maleate,Ambiguous,6,301.3867,0.375,2.807,85.29,0.523,Basic,Class 4,Class 2,0.0338,0.00978,0.00978,0.0298,NA,NA,0,NA,NA,NA,0,0,0,NA,0.0298,NA,NA,NA,0.00434
5379,gatifloxacin,Less,400,375.3941,0.473684211,-0.266,83.8,-1.181,Zwitter,Class 3A,Class 0,0.805,0.653,0.132,0.819,4.43,0.713992674,0,NA,NA,NA,0,0,0,0,0.8,0.819,0.132,0.713992674,4.2
71616,voriconazole,Most,400,349.3105,0.25,0.523,76.72,1.744,Neutral,Class 2,Class 2,0.479,0.145,0.105,0.381,3.18,0.876377953,0,0,0,0,0,0,0,0,0.586,0.381,0.105,0.876377953,2.3
68911,artemether,Unknown,40,298.3746,1,3.055,46.15,2.638,Neutral,Class 2,Class 2,0.0553,0.092,0.092,0.046,NA,NA,0,NA,NA,NA,0,0,0,NA,0.046,NA,NA,NA,0.042
6526396,cefpodoxime proxetil,Ambiguous,800,557.5972,0.523809524,0.801,180.97,2.306,Neutral,Class 2,Class 2,0.402,0.0928,0.0928,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,2.34
60871,adefovir dipivoxil,Less,10,501.4705,0.65,1.398,166.98,2.445,Neutral,Class 2,Class 3,0.108,0.203,0.117,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.96,NA,0.117,NA,0.0224
65016,amprenavir,Ambiguous,1400,505.6269,0.48,3.293,131.19,3.023,Neutral,Class 2,Class 2,0.0886,0.0251,0.0251,0.1,NA,NA,4.348721986,0,0,0,0,0,0,0,0.1,NA,NA,NA,6.18
91274,tiagabine hydrochloride,Ambiguous,56,375.548,0.45,2.775,40.54,2.2,Zwitter,Class 1A,Class 1,0.0365,0.0132,0.0132,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153,NA,NA,NA,0.24
441314,miglitol,None,300,207.2243,1,-1.256,104.39,-2.22,Basic,Class 4,Class 3,0.96,0.289,0.289,0.96,NA,NA,0,NA,NA,NA,0,0,0,NA,0.96,NA,NA,NA,1.71
9324,chlormadinone acetate,Unknown,2,404.927,0.695652174,3.976,60.44,3.374,Neutral,Class 2,Class 0,0.0386,0.0166,0.0166,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149096,levofloxacin,Most,750,361.3675,0.444444444,-0.508,75.01,-0.736,Zwitter,Class 3A,Class 3,0.82,0.461,0.103,0.465,2.44,0.540473118,0,NA,0,0,0,0,0,0,NA,0.465,0.103,0.540473118,0.637
441386,delavirdine mesylate,Ambiguous,1200,456.5611,0.363636364,2.412,110.43,2.48,Neutral,Class 3B,Class 2,0.0199,0.0217,0.0217,0.02,NA,NA,NA,3.753912885,0,0,NA,NA,NA,3.883648326,0.02,NA,NA,NA,24.085
60936,tiludronate disodium,None,400,318.6083,0.142857143,0.258,115.06,-1.2,Acidic,Class 3A,Class 0,0.358,0.245,0.245,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,2.31
60795,aripiprazole,Ambiguous,15,448.3854,0.434782609,5.312,44.81,5.033,Basic,Class 4,Class 2,0.00638,0.00128,0.00128,0.014475,NA,NA,0,4.667481414,4.692939978,4.244860503,0,0,0,4.514870297,0.014475,NA,NA,NA,0.06278
5281073,methysergide maleate,None,8,353.458,0.476190476,2.224,57.5,1.957,Basic,Class 2,Class 1,0.401,0.12,0.12,0.366,2.63,0.862295082,3.892788806,3.545022586,0,0,NA,NA,NA,0,NA,0.366,NA,NA,NA
9849808,fesoterodine fumarate,None,8,411.5769,0.5,4.357,49.77,2.193,Basic,Class 2,Class 1,0.066,0.00457,0.0589,0.533,22.22,2.45545591,0,NA,NA,NA,0,0,0,NA,0.5,0.533,0.0589,2.45545591,0.00377
208902,ramelteon,None,8,259.3434,0.5625,2.485,38.33,2.926,Neutral,Class 2,Class 1,0.152,0.0831,0.0769,0.139,1.98,1.095410072,0,0,0,0,0,0,0,1.831733982,0.283,0.139,0.0769,1.095410072,0.0079
9871419,ticagrelor,Ambiguous,180,522.568,0.565217391,2.546,138.44,3.76,Neutral,Class 4,Class 2,0.0883,0.00579,0.00579,0.01,NA,NA,NA,5.200091502,5.134823547,5.14135903,NA,NA,NA,5.196746552,0.01,NA,NA,NA,0.672
6918248,flibanserin,Ambiguous,100,390.4021,0.35,4.733,44.27,4.6,Basic,Class 2,Class 2,0.0208,0.00339,0.00339,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,0.314
27661,isosorbide mononitrate,None,40,191.1388,1,-0.655,93.74,-0.56,Neutral,Class 2,Class 1,0.866,0.171,0.171,0.26,70.46,46.341,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.26,NA,NA,0.557
11350701,choline fenofibrate,Unknown,135,318.7516,0.176470588,4.065,63.6,0.62,Acidic,Class 1A,Class 0,0.00791,0.0588,0.0588,0.012,NA,NA,NA,0,0,0,NA,NA,NA,0,0.012,NA,NA,NA,9
5362376,tamsulosin hydrochloride,Less,0.8,408.5117,0.4,2.167,99.88,1.5,Basic,Class 2,Class 1,0.139,0.0642,0.0664,0.683,29.31,2.849464129,0,3.783277396,0,0,NA,NA,NA,0,0.104,0.683,0.0664,2.849464129,0.0155
13765,ethylestrenol,Unknown,2,288.4675,0.9,6.087,20.23,4.6,Neutral,Class 2,Class 0,0.0148,0.00237,0.00237,0.0148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101526,moxifloxacin hydrochloride,Less,400,401.4314,0.523809524,-0.082,83.8,-0.3792,Zwitter,Class 3B,Class 3,0.494,0.64,0.117,0.476,4.68,1.150336134,0,0,0,0,0,0,0,0,0.6,0.476,0.117,1.150336134,4.1
11693,glycopyrrolate,None,8,318.4305,0.631578947,0.121,46.53,0.0533,Neutral,Class 4,Class 0,0.802,0.626,0.626,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,0.000332
60198,exemestane,Most,25,296.4034,0.6,3.278,34.14,2.56,Neutral,Class 2,Class 2,0.0955,0.0328,0.0386,0.129,15.65,4.682868217,4.04431225,3.727053641,3.666273464,0,0,0,0,4.054590578,0.1,0.129,0.0386,4.682868217,0.0177
65981,repaglinide,Less,12,452.5857,0.481481481,5.303,78.87,2.218,Acidic,Class 0,Class 2,0.127,0.0155,0.0216,0.0598,2.07,0.747692308,4.657577319,3.568179662,0,0,4.140861703,4.777283529,4.268411235,3.825501175,0.016196667,0.0598,0.0216,0.747692308,0.0307158
5284616,sirolimus,Less,40,914.1719,0.745098039,7.039,195.43,6.43,Neutral,Class 4,Class 2,0.00432,0.00155,0.00155,0.08,69.87,1.35373125,NA,4.152623331,3.933867481,3.542269797,NA,NA,NA,4.822222333,0.08,NA,NA,NA,0.0779
150311,ezetimibe,Less,10,409.4252,0.208333333,3.958,60.77,4.37,Neutral,Class 2,Class 2,0.0117,0.0113,0.0113,0.123,NA,NA,4.251811973,4.019899006,3.983071524,3.654250921,0,0,0,4.065691274,0.1,0.123,NA,NA,0.0062
31100,bromocriptine mesylate,Less,15,654.5945,0.59375,6.585,118.21,2.46,Neutral,Class 3B,Class 1,0.031,0.00372,0.00372,0.0233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.0233,NA,NA,8.86E-05
2910,cyclothiazide,Unknown,6,389.8775,0.428571429,1.976,118.36,2.416,Neutral,Class 4,Class 0,0.147,0.0825,0.0825,0.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56959,ranolazine,None,2000,427.5365,0.458333333,1.012,74.27,2.547,Basic,Class 2,Class 2,0.0909,0.056,0.0804,0.49,3.53,0.579208163,NA,NA,NA,NA,NA,NA,NA,NA,0.478,0.49,0.0804,0.579208163,2.359
11949689,quinine sulfate,Less,1944,324.4168,0.45,2.785,45.59,1.4,Basic,Class 2,Class 1,0.384,0.457,0.00718,0.467,51.17,0.786725054,0,NA,NA,NA,0,0,0,NA,0.277,0.467,0.00718,0.786725054,3.4
5734,zonisamide,Less,600,212.2257,0.125,-0.363,86.19,0.5768,Neutral,Class 2,Class 1,0.297,NA,0.304,0.544,1.45,0.810294118,0,0,0,0,0,0,0,0,0.56,0.544,0.304,0.810294118,5.1
146571,escitalopram oxalate,Less,20,324.3919,0.35,3.132,36.26,1.201,Basic,Class 2,Class 1,0.54,0.0484,0.0291,0.573,31.28,1.588565445,0,3.856714747,1.774791566,1.861030585,0,0,0,3.580504404,0.511,0.573,0.0291,1.588565445,0.0188
5311,vorinostat,None,400,264.3202,0.428571429,0.989,78.43,0.9729,Neutral,Class 4,Class 2,0.0721,0.251,0.251,0.509,7.05,3.476522593,0,5.532391894,0,0,0,0,0,5.179864248,0.29,0.509,NA,NA,0.305
135413523,sildenafil citrate,Less,100,474.5764,0.5,1.981,113.42,2.715,Basic,Class 2,Class 1,0.304,0.103,0.103,0.124,10.03,8.331370968,3.879426069,NA,NA,NA,0,0,4.571865206,NA,0.124,NA,NA,NA,0.302
2950,danthron,Unknown,100,240.2109,0,3.738,74.6,1.97,Acidic,Class 1A,Class 0,0.0284,0.0556,0.0556,0.0284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1727,dalfampridine,Ambiguous,20,94.1145,0,0.318,38.91,-0.318,Basic,Class 2,Class 3,0.647,0.145,0.145,0.99,NA,NA,NA,0,0,0,NA,NA,NA,0,0.99,NA,NA,NA,0.0427
65477,chlorphentermine hydrochloride,Unknown,65,183.6779,0.4,2.854,26.02,0.425,Basic,Class 2,Class 0,0.549,0.18,0.18,0.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5702062,guanabenz acetate,None,64,231.0819,0,2.979,74.26,0.914,Basic,Class 2,Class 1,0.126,0.0855,0.00274,0.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.176,0.00274,NA,0.00368
5742,guanidine hydrochloride,Ambiguous,2450,59.0705,0,-2.387,75.89,-1.33,Basic,Class 4,Class 0,0.81,0.0295,0.0295,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2794,clofazimine,None,200,473.3964,0.111111111,7.699,42.21,5.76,Basic,Class 4,Class 2,0.00114,0.000224,0.000224,0.00114,661.71,130.0202105,4.88941029,NA,NA,NA,4.982966661,4.677780705,4.351639989,NA,NA,NA,NA,NA,NA
23663870,sodium oxybate,Unknown,9,104.1045,0.75,-0.581,57.53,-1.73,Acidic,Class 3A,Class 0,0.834,0.0797,0.0797,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,85.3
53447387,difenoxin hydrochloride,Unknown,8.72,424.5341,0.285714286,2.127,64.33,2.01,Zwitter,Class 3B,Class 0,0.0475,0.00713,0.00713,0.0475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50248,triclabendazole,None,1400,359.6581,0.071428571,6.44,37.91,5.56,Neutral,Class 4,Class 2,0.00108,0.000542,0.000542,0.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033,NA,NA,NA,NA
6009,aminopyrine,Unknown,1200,231.2936,0.307692308,1.043,30.17,1,Neutral,Class 2,Class 1,0.542,0.608,0.608,0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5284514,acrivastine,Unknown,24,348.4382,0.272727273,1.461,53.43,0.138,Zwitter,Class 1A,Class 3,0.107,0.0515,0.0515,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,0.073
60875,naratriptan hydrochloride,Ambiguous,5,335.4643,0.529411765,1.696,65.2,0.0789,Basic,Class 4,Class 3,0.725,0.264,0.264,0.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733,NA,NA,NA,0.0167
3878,lamotrigine,Most,375,256.0914,0,2.534,90.71,1.65,Neutral,Class 2,Class 2,0.0747,0.0393,0.221,0.345,1.68,1.076173913,0,0,0,0,NA,NA,NA,0,0.64,0.345,0.221,1.076173913,1.468
77997,rizatriptan benzoate,None,30,269.3449,0.333333333,1.178,49.74,-0.5977,Basic,Class 4,Class 1,0.727,0.55,0.55,0.725,12.12,9.194482759,0,NA,NA,NA,0,0,0,NA,0.859,0.725,NA,NA,0.02087
134018,febuxostat,Most,80,316.3748,0.3125,4.097,83.21,1.205,Acidic,Class 1A,Class 2,0.0166,0.0451,0.0313,0.0744,6.72,2.827096774,4.367542708,0,0,0,0,0,5.721246399,3.647932288,0.011,0.0744,0.0313,2.827096774,2.8
123607,almotriptan malate,None,25,335.4643,0.529411765,1.793,56.41,-0.07412,Basic,Class 4,Class 3,0.64,0.274,0.274,0.542,11.9,6.015867159,NA,NA,NA,NA,NA,NA,NA,NA,0.7395,0.542,NA,NA,0.045
104865,bosentan,Most,250,551.6141,0.259259259,4.167,145.65,1.136,Acidic,Class 0,Class 2,0.0122,0.00778,0.0313,0.054,7.36,4.266074074,4.528673594,1.945484231,0,0,NA,4.37675071,4.657577319,3.900588719,0.028977778,0.054,0.0313,4.266074074,1.043
25267092,tranylcypromine sulfate,Less,60,133.1903,0.333333333,1.478,26.02,-0.0318,Basic,Class 2,Class 1,0.929,0.224,0.224,0.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9870009,prucalopride succinate,Unknown,2,367.8703,0.611111111,1.414,76.82,0.6,Basic,Class 2,Class 0,0.513,0.313,0.313,0.757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757,NA,NA,NA,NA
9833407,desmopressin acetate,Ambiguous,0.8,1069.217,0.47826087,-3.144,435.41,-2.74,Basic,Class 4,Class 3,0.941,0.165,0.165,0.007,NA,NA,0,0,0,0,0,0,0,0,0.007,NA,NA,NA,3.27E-05
193962,etravirine,Most,400,435.2767,0.1,5.224,120.64,5.19,Neutral,Class 4,Class 2,0.00182,0.000804,2.24E-05,0.004,135.97,0.761432,0,1.801550556,4.459860805,0,NA,NA,NA,3.925039915,0.004,NA,2.24E-05,NA,0.4943
446541,mycophenolic acid,Ambiguous,1440,320.3371,0.411764706,2.291,93.06,0.2095,Acidic,Class 1A,Class 0,0.0246,0.252,0.252,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,26.2
60758,alosetron hydrochloride,Less,1,294.351,0.294117647,1.737,53.92,1.956,Basic,Class 2,Class 1,0.501,0.125,0.125,0.384,28.42,9.251302083,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.384,NA,NA,0.009
5258,sodium phenylbutyrate,Ambiguous,20,164.2011,0.3,2.282,37.3,-0.306,Acidic,Class 1A,Class 0,0.0647,0.192,0.192,0.0647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195
121490161,rucaparib camsylate,Unknown,1200,323.3641,0.210526316,3.006,56.92,0.9498,Basic,Class 4,Class 0,0.385,0.196,0.196,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,1.9847
6450551,axitinib,Ambiguous,20,386.4695,0.045454545,3.327,70.67,3.225,Neutral,Class 2,Class 2,0.0208,0.00462,0.00462,0.0168,NA,NA,5.307175771,4.686635588,4.474366369,4.111571449,NA,NA,NA,3.880367199,0.0168,NA,NA,NA,0.0388
158550,atazanavir sulfate,Less,300,704.8555,0.447368421,5.922,171.22,5,Neutral,Class 2,Class 2,0.0216,0.0471,0.0213,0.188,56.4,6.39,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.188,0.0213,6.39,3.152
92727,lopinavir,Unknown,800,628.8008,0.432432432,6.095,120,5.4,Neutral,Class 4,Class 2,0.0233,0.006,0.006,0.01,NA,NA,5.981798734,3.74029768,4.647013334,0,0,4.677780705,4.327902142,4.047779246,0.01,NA,NA,NA,12.4
5464092,naloxone hydrochloride,None,40,327.3743,0.526315789,0.159,70,1.119,Basic,Class 2,Class 1,0.751,0.51,0.51,0.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.668,NA,NA,NA,0.00194
5961,l-glutamine,Ambiguous,30,146.1445,0.6,-3.375,106.41,-1.5,Zwitter,Class 3A,Class 0,0.933,0.521,0.521,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,NA,NA,0.08
9570076,proguanil hydrochloride,Unknown,100,253.7312,0.272727273,2.532,83.79,0.0832,Basic,Class 4,Class 1,0.294,0.0349,0.0349,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,0.4695
23677832,triclofos sodium,Unknown,2000,229.3835,1,1.01,66.76,0.255,Acidic,Class 3A,Class 0,0.79,0.457,0.457,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3033832,clomiphene citrate,Less,100,405.9596,0.230769231,7.151,12.47,4.79,Basic,Class 4,Class 1,0.0123,0.000762,0.000762,0.0123,NA,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
41684,nitazoxanide,None,1000,307.282,0.083333333,1.243,114.11,2.42,Acidic,Class 1A,Class 0,0.0494,0.0604,0.185,0.716,66.3,17.13058659,0,NA,4.093199661,0,0,0,0,4.281225198,0.01,0.716,0.185,17.13058659,NA
3284,ethinamate,Unknown,1000,167.205,0.666666667,1.917,52.32,1.286,Neutral,Class 2,Class 0,0.98,0.27,0.27,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9920716,amifampridine phosphate,Unknown,80,109.1292,0,0.391,64.93,-0.553,Basic,Class 2,Class 0,0.444,0.15,0.15,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,NA,NA,NA,0.0567
5282375,etretinate,Unknown,105,354.4825,0.347826087,6.82,35.53,6.15,Neutral,Class 4,Class 0,0.00243,0.000794,0.000794,0.01,NA,NA,0,NA,NA,NA,0,0,0,NA,0.01,NA,NA,NA,0.102
135413494,anagrelide hydrochloride,Ambiguous,3,256.0881,0.2,1.802,44.7,2.514,Neutral,Class 2,Class 0,0.18,0.173,0.173,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00486
3261,estazolam,None,2,294.7383,0.0625,2.286,43.07,2.061,Neutral,Class 2,Class 2,0.104,0.0763,0.0763,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,NA,0.0762
6662,sulfisoxazole acetyl,Unknown,12000,309.3409,0.230769231,1.026,106.5,0.68,Neutral,Class 2,Class 4,0.279,0.196,0.196,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,NA,NA,NA
20279,cladribine,Unknown,70,285.68688,0.5,-0.905,119.31,0.1871,Neutral,Class 4,Class 2,0.871,0.53,0.53,0.683,NA,NA,0,NA,NA,NA,0,0,0,NA,0.683,NA,NA,NA,0.02577
5282474,eprosartan mesylate,Ambiguous,800,424.5127,0.260869565,4.804,92.42,-1.332,Zwitter,Class 3B,Class 4,0.0156,0.0627,0.0627,0.02848,NA,NA,0,NA,NA,NA,4.237321436,5.177178355,0,NA,0.02848,NA,NA,NA,0.795
5486971,pregabalin,Less,600,159.2261,0.875,-0.915,63.32,-0.0219,Zwitter,Class 3A,Class 3,0.978,0.844,0.844,1,NA,NA,0,NA,NA,NA,0,0,0,NA,1,NA,NA,NA,5.39
82146,bexarotene,Most,750,348.4779,0.375,8.194,37.3,3.22,Acidic,Class 1A,Class 2,0.00153,0.00538,0.00538,0.01,20.73,11.15274,0,NA,NA,NA,0,0,0,NA,0.01,NA,NA,NA,0.35829
637568,dimethyl fumarate,Unknown,480,144.1253,0.333333333,0.784,52.6,0.14,Neutral,Class 2,Class 0,0.307,0.135,0.135,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,1.87
155434,acamprosate calcium,Less,1998,181.2101,0.8,-2.465,83.47,-1.48,Acidic,Class 3A,Class 0,0.986,0.699,0.893,1,79.65,71.12745,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.893,71.12745,0.36972
8550,deserpidine,Unknown,1,578.6527,0.5,3.838,108.55,4.04,Basic,Class 2,Class 0,0.0143,0.0125,0.0125,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123631,gefitinib,Most,250,446.9024,0.363636364,5.602,68.74,3.9,Basic,Class 4,Class 2,0.0334,0.00585,0.00585,0.0788,61.86,4.592398477,4.962573502,4.692546474,4.215065538,4.260603699,0,0,5.337242168,4.87482125,0.054866667,0.0788,NA,NA,0.1217
176871,erlotinib hydrochloride,Most,150,393.4357,0.272727273,4.342,74.73,3.4,Neutral,Class 2,Class 2,0.0492,0.0202,0.0136,0.179,6.71,0.509810056,4.408333212,4.226074661,0,0,NA,NA,NA,4.746801656,0.0849,0.179,0.0136,0.509810056,1.335
135413536,aprepitant,Ambiguous,125,534.4267,0.391304348,4.596,83.24,3.96,Acidic,Class 3B,Class 2,0.0172,0.000864,0.000864,0.05,NA,NA,0,NA,NA,NA,0,0,0,NA,0.05,NA,NA,NA,1.539
656631,eletriptan hydrobromide,Ambiguous,80,382.519,0.363636364,3.355,53.17,0.7087,Basic,Class 2,Class 1,0.223,0.0265,0.0265,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,0.188
5282451,pitavastatin calcium,Ambiguous,4,421.4608,0.28,3.589,90.65,1.206,Acidic,Class 0,Class 4,0.014,0.0851,0.0851,0.0081225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0081225,NA,NA,NA,0.055
449193,roflumilast,None,0.5,403.2075,0.294117647,3.003,60.45,4,Neutral,Class 2,Class 0,0.00795,0.0197,0.00344,0.00855,2.71,1.090339181,NA,NA,NA,NA,NA,NA,NA,NA,0.00779,0.00855,0.00344,1.090339181,0.00689
9941095,lapatinib ditosylate,Most,1500,581.0575,0.172413793,5.965,106.35,5,Neutral,Class 4,Class 2,0.00889,0.000385,0.000385,0.03,83.69,1.074021667,5.060985474,4.868186102,4.145056651,4.215076171,0,0,0,4.82989089,0.03,NA,NA,NA,0.814
406563,sorafenib tosylate,Most,800,464.8249,0.095238095,5.455,92.35,5.003,Neutral,Class 4,Class 2,0.00182,0.000784,5.61E-05,0.0346,67.04,0.108697803,NA,5.206216918,4.891134718,4.693493347,NA,NA,NA,4.723923028,0.000296667,0.0346,5.61E-05,0.108697803,2.84
123596,imatinib mesylate,Most,800,493.6027,0.24137931,4.529,86.28,2.445,Basic,Class 2,Class 2,0.0488,0.0145,0.00884,0.19,43.97,2.045762105,4.600326279,4.558957475,4.227552458,4.018966582,0,0,0,4.257429523,0.115,0.19,0.00884,2.045762105,2.315
6433356,carphenazine maleate,Unknown,400,425.5868,0.458333333,3.238,47.02,2.758,Basic,Class 2,Class 0,0.0759,0.0171,0.0171,0.0759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6761,pipamazine,Most,30,401.9528,0.380952381,3.918,49.57,3.05,Basic,Class 2,Class 0,0.0353,0.00895,0.00895,0.0353,105.37,26.71562323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3440,furosemide,Ambiguous,80,330.7441,0.083333333,1.9,122.63,-0.7695,Acidic,Class 3A,Class 4,NA,NA,NA,0.0409,NA,NA,0,0,0,0,0,0,0,1.805275194,0.0409,NA,NA,NA,2.35
23670359,ibandronate sodium,None,5,319.2289,1,-3.373,138.53,-1.76,Zwitter,Class 3A,Class 3,0.917,0.389,0.389,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,NA,NA,0.00189
